날짜,시간,종가
2022/01/05,10:10:00,390.15
2022/01/05,10:05:00,389.8
2022/01/05,10:00:00,390.3
2022/01/05,09:55:00,390.65
2022/01/05,09:50:00,390.6
2022/01/05,09:45:00,390.4
2022/01/05,09:40:00,390.55
2022/01/05,09:30:00,390.5
2022/01/05,09:25:00,391.05
2022/01/05,09:20:00,391.2
2022/01/05,09:15:00,392.2
2022/01/05,09:05:00,393.85
2022/01/05,09:00:00,394.25
2022/01/04,15:45:00,394.9
2022/01/04,15:30:00,394.8
2022/01/04,15:20:00,395.2
2022/01/04,15:15:00,394.95
2022/01/04,15:10:00,394.9
2022/01/04,14:45:00,395.5
2022/01/04,14:40:00,395.2
2022/01/04,14:35:00,395
2022/01/04,14:30:00,395
2022/01/04,14:20:00,394.45
2022/01/04,14:10:00,394.8
2022/01/04,14:05:00,394.3
2022/01/04,14:00:00,394.6
2022/01/04,13:55:00,394.55
2022/01/04,13:50:00,394.45
2022/01/04,13:30:00,394.1
2022/01/04,13:20:00,394.15
2022/01/04,13:10:00,394
2022/01/04,13:05:00,394.15
2022/01/04,13:00:00,394.2
2022/01/04,12:55:00,394.2
2022/01/04,12:25:00,394.15
2022/01/04,12:15:00,393.55
2022/01/04,12:10:00,393.65
2022/01/04,11:55:00,394
2022/01/04,11:50:00,394
2022/01/04,11:30:00,393.45
2022/01/04,11:25:00,393.5
2022/01/04,11:15:00,393.1
2022/01/04,11:10:00,393.5
2022/01/04,11:05:00,393.35
2022/01/04,11:00:00,393.5
2022/01/04,10:55:00,393.5
2022/01/04,10:50:00,394.1
2022/01/04,10:45:00,394.5
2022/01/04,10:40:00,394.75
2022/01/04,10:35:00,395
2022/01/04,10:30:00,395.5
2022/01/04,10:20:00,396.3
2022/01/04,10:05:00,395.9
2022/01/04,10:00:00,395.7
2022/01/04,09:55:00,396.2
2022/01/04,09:50:00,396
2022/01/04,09:45:00,395.75
2022/01/04,09:35:00,394.65
2022/01/04,09:30:00,395.4
2022/01/04,09:25:00,395.35
2022/01/04,09:20:00,394.4
2022/01/04,09:15:00,395.05
2022/01/04,09:10:00,394.5
2022/01/04,09:05:00,395.1
2022/01/04,09:00:00,394.8
2022/01/03,15:45:00,395.55
2022/01/03,15:30:00,395.55
2022/01/03,15:25:00,395.25
2022/01/03,15:20:00,395.5
2022/01/03,15:15:00,395.8
2022/01/03,15:00:00,395.5
2022/01/03,14:45:00,395.3
2022/01/03,14:40:00,395.55
2022/01/03,14:35:00,395.25
2022/01/03,14:30:00,395.45
2022/01/03,14:25:00,395.65
2022/01/03,14:15:00,396.1
2022/01/03,14:10:00,396.45
2022/01/03,14:05:00,396.1
2022/01/03,14:00:00,395.9
2022/01/03,13:50:00,395
2022/01/03,13:40:00,395.35
2022/01/03,13:15:00,394.3
2022/01/03,13:05:00,394.5
2022/01/03,13:00:00,395
2022/01/03,12:55:00,394.7
2022/01/03,12:50:00,394.9
2022/01/03,12:45:00,394.8
2022/01/03,12:40:00,394.5
2022/01/03,12:20:00,394.5
2022/01/03,12:15:00,394.5
2022/01/03,12:10:00,394.9
2022/01/03,12:00:00,395.7
2022/01/03,11:30:00,395.7
2022/01/03,11:20:00,395.05
2022/01/03,11:15:00,395.1
2022/01/03,11:10:00,395.7
2022/01/03,11:05:00,395.4
2022/01/03,11:00:00,395.65
2022/01/03,10:55:00,396.25
2022/01/03,10:45:00,397.35
2022/01/03,10:40:00,398.05
2022/01/03,10:35:00,398.85
2022/01/03,10:30:00,399.25
2022/01/03,10:25:00,399.05
2022/01/03,10:20:00,399
2022/01/03,10:15:00,398.6
2022/01/03,10:10:00,398.1
2022/01/03,10:05:00,397.15
2022/01/03,10:00:00,397
2021/12/30,15:45:00,394.4
2021/12/30,15:30:00,394.25
2021/12/30,15:25:00,394.6
2021/12/30,15:20:00,394.4
2021/12/30,15:15:00,394.5
2021/12/30,15:10:00,394.5
2021/12/30,15:05:00,393.9
2021/12/30,15:00:00,394
2021/12/30,14:55:00,393.9
2021/12/30,14:40:00,394.45
2021/12/30,14:35:00,394.5
2021/12/30,14:30:00,394.65
2021/12/30,14:25:00,394.55
2021/12/30,14:15:00,395.1
2021/12/30,14:00:00,394.95
2021/12/30,13:50:00,394.95
2021/12/30,13:30:00,394.75
2021/12/30,13:15:00,394.85
2021/12/30,13:10:00,394.8
2021/12/30,12:30:00,394.75
2021/12/30,12:25:00,394.5
2021/12/30,12:20:00,394.9
2021/12/30,12:15:00,394.75
2021/12/30,12:10:00,394.55
2021/12/30,12:05:00,395
2021/12/30,12:00:00,395.15
2021/12/30,11:55:00,395.25
2021/12/30,11:50:00,395.7
2021/12/30,11:45:00,396
2021/12/30,11:35:00,396.3
2021/12/30,11:20:00,396.3
2021/12/30,11:15:00,396.5
2021/12/30,11:10:00,396.85
2021/12/30,11:05:00,397.1
2021/12/30,10:55:00,397.05
2021/12/30,10:50:00,397.25
2021/12/30,10:35:00,397.25
2021/12/30,10:30:00,397.05
2021/12/30,10:05:00,396.3
2021/12/30,10:00:00,396.15
2021/12/30,09:55:00,396
2021/12/30,09:50:00,396.15
2021/12/30,09:45:00,396.25
2021/12/30,09:40:00,396.2
2021/12/30,09:35:00,396.7
2021/12/30,09:20:00,396.5
2021/12/30,09:15:00,396.65
2021/12/30,09:10:00,396.6
2021/12/30,09:05:00,397.35
2021/12/30,09:00:00,398.45
2021/12/29,15:45:00,396.55
2021/12/29,15:30:00,396.75
2021/12/29,15:25:00,396.9
2021/12/29,15:20:00,396.95
2021/12/29,15:15:00,396.95
2021/12/29,15:10:00,397.2
2021/12/29,15:00:00,397.35
2021/12/29,14:50:00,398
2021/12/29,14:45:00,398.45
2021/12/29,14:40:00,398.4
2021/12/29,14:35:00,398.35
2021/12/29,14:05:00,397.4
2021/12/29,13:55:00,397.6
2021/12/29,13:45:00,397.25
2021/12/29,13:35:00,397
2021/12/29,12:55:00,397
2021/12/29,12:25:00,396.6
2021/12/29,11:55:00,397.5
2021/12/29,11:25:00,396.85
2021/12/29,11:05:00,397.25
2021/12/29,11:00:00,396.55
2021/12/29,10:50:00,397.05
2021/12/29,10:45:00,396.75
2021/12/29,10:40:00,397
2021/12/29,10:35:00,397.7
2021/12/29,10:30:00,398.05
2021/12/29,10:15:00,398
2021/12/29,10:00:00,398.9
2021/12/29,09:55:00,399.5
2021/12/29,09:50:00,399.15
2021/12/29,09:45:00,399.15
2021/12/29,09:40:00,398.95
2021/12/29,09:35:00,398.75
2021/12/29,09:30:00,399
2021/12/29,09:25:00,399.5
2021/12/29,09:20:00,399.15
2021/12/29,09:15:00,398.5
2021/12/29,09:10:00,398.5
2021/12/29,09:05:00,399.25
2021/12/29,09:00:00,397.55
2021/12/28,15:45:00,398.4
2021/12/28,15:30:00,397.6
2021/12/28,15:25:00,397.35
2021/12/28,15:20:00,397.15
2021/12/28,15:15:00,397.2
2021/12/28,15:10:00,396.95
2021/12/28,15:05:00,396.9
2021/12/28,15:00:00,397.25
2021/12/28,14:55:00,397.1
2021/12/28,14:50:00,396.5
2021/12/28,14:45:00,396.4
2021/12/28,14:35:00,395.8
2021/12/28,14:30:00,395.45
2021/12/28,14:10:00,395.3
2021/12/28,14:05:00,395.2
2021/12/28,14:00:00,394.9
2021/12/28,13:50:00,394.95
2021/12/28,13:45:00,394.95
2021/12/28,13:30:00,395.3
2021/12/28,13:25:00,395.3
2021/12/28,13:20:00,395.2
2021/12/28,13:15:00,395.25
2021/12/28,13:10:00,395
2021/12/28,13:00:00,395.15
2021/12/28,12:55:00,395.2
2021/12/28,12:50:00,395.3
2021/12/28,12:45:00,395.3
2021/12/28,12:40:00,395.15
2021/12/28,12:25:00,394.8
2021/12/28,11:55:00,394.5
2021/12/28,11:30:00,394.3
2021/12/28,11:25:00,394.3
2021/12/28,11:15:00,394.25
2021/12/28,10:55:00,394.5
2021/12/28,10:50:00,394.7
2021/12/28,10:40:00,394.3
2021/12/28,10:25:00,394.7
2021/12/28,10:15:00,394.75
2021/12/28,10:05:00,394.8
2021/12/28,10:00:00,395
2021/12/28,09:55:00,395.45
2021/12/28,09:50:00,395.1
2021/12/28,09:45:00,395.1
2021/12/28,09:40:00,394.9
2021/12/28,09:30:00,393.95
2021/12/28,09:25:00,394.1
2021/12/28,09:20:00,393.6
2021/12/28,09:15:00,393.45
2021/12/28,09:10:00,394
2021/12/28,09:05:00,394.4
2021/12/27,15:30:00,394.75
2021/12/27,15:20:00,394.5
2021/12/27,14:40:00,395.05
2021/12/27,14:35:00,395.2
2021/12/27,14:30:00,395.05
2021/12/27,14:25:00,395.2
2021/12/27,14:10:00,394.85
2021/12/27,14:05:00,394.7
2021/12/27,13:50:00,394.85
2021/12/27,13:45:00,394.8
2021/12/27,13:40:00,395
2021/12/27,13:35:00,395.3
2021/12/27,13:30:00,395.4
2021/12/27,13:25:00,395.25
2021/12/27,13:15:00,395.4
2021/12/27,12:50:00,395.4
2021/12/27,12:45:00,395.5
2021/12/27,12:35:00,395.5
2021/12/27,12:25:00,396.05
2021/12/27,11:55:00,395.95
2021/12/27,11:50:00,395.65
2021/12/27,11:45:00,395.95
2021/12/27,11:35:00,395.95
2021/12/27,11:30:00,396.15
2021/12/27,11:25:00,396.1
2021/12/27,11:15:00,396.1
2021/12/27,10:55:00,395.9
2021/12/27,10:50:00,395.85
2021/12/27,10:45:00,395.7
2021/12/27,10:40:00,395.75
2021/12/27,10:30:00,395.55
2021/12/27,10:25:00,395.6
2021/12/27,10:20:00,395.3
2021/12/27,10:10:00,395.25
2021/12/27,10:05:00,395.15
2021/12/27,10:00:00,394.75
2021/12/27,09:55:00,394.85
2021/12/27,09:50:00,394.95
2021/12/27,09:45:00,395.5
2021/12/27,09:40:00,395.55
2021/12/27,09:35:00,395.8
2021/12/27,09:30:00,396.05
2021/12/27,09:25:00,396.85
2021/12/27,09:20:00,396.85
2021/12/27,09:15:00,396.4
2021/12/27,09:10:00,395.9
2021/12/27,09:05:00,396.55
2021/12/27,09:00:00,396.9
2021/12/24,15:45:00,396.85
2021/12/24,15:30:00,396.95
2021/12/24,15:20:00,396.85
2021/12/24,15:15:00,396.85
2021/12/24,14:50:00,397.05
2021/12/24,14:40:00,396.95
2021/12/24,14:25:00,397.5
2021/12/24,14:15:00,397.8
2021/12/24,14:10:00,397.6
2021/12/24,14:05:00,397.45
2021/12/24,13:40:00,397.35
2021/12/24,13:30:00,397.35
2021/12/24,13:25:00,397.4
2021/12/24,12:50:00,397.3
2021/12/24,12:45:00,397.4
2021/12/24,12:25:00,397.2
2021/12/24,12:20:00,397.15
2021/12/24,12:10:00,397.15
2021/12/24,12:05:00,397.1
2021/12/24,11:40:00,397.05
2021/12/24,11:30:00,396.95
2021/12/24,11:20:00,396.75
2021/12/24,11:15:00,396.75
2021/12/24,11:05:00,396.9
2021/12/24,11:00:00,396.4
2021/12/24,10:50:00,396.7
2021/12/24,10:25:00,397.15
2021/12/24,10:15:00,397.6
2021/12/24,10:10:00,397.65
2021/12/24,10:05:00,397.15
2021/12/24,10:00:00,396.9
2021/12/24,09:55:00,397.2
2021/12/24,09:45:00,397.95
2021/12/24,09:40:00,398.05
2021/12/24,09:35:00,397.9
2021/12/24,09:30:00,398
2021/12/24,09:25:00,397.75
2021/12/24,09:20:00,397.5
2021/12/24,09:15:00,397.85
2021/12/24,09:10:00,398.3
2021/12/24,09:05:00,397.5
2021/12/24,09:00:00,396.35
2021/12/23,15:30:00,393.75
2021/12/23,15:20:00,394.1
2021/12/23,15:15:00,394.15
2021/12/23,15:05:00,394.05
2021/12/23,14:50:00,393.75
2021/12/23,14:35:00,393.4
2021/12/23,14:10:00,393.2
2021/12/23,14:00:00,393
2021/12/23,13:45:00,393.2
2021/12/23,13:40:00,393.5
2021/12/23,13:05:00,393.2
2021/12/23,13:00:00,393.5
2021/12/23,12:55:00,393.5
2021/12/23,12:30:00,393.5
2021/12/23,12:20:00,393.7
2021/12/23,11:55:00,394
2021/12/23,11:40:00,394
2021/12/23,11:35:00,393.8
2021/12/23,11:30:00,393.45
2021/12/23,11:15:00,393.5
2021/12/23,11:10:00,393.75
2021/12/23,11:05:00,393.6
2021/12/23,11:00:00,393.3
2021/12/23,10:50:00,393.55
2021/12/23,10:45:00,393.55
2021/12/23,10:40:00,393.3
2021/12/23,10:35:00,393.25
2021/12/23,10:30:00,393.35
2021/12/23,10:25:00,393.6
2021/12/23,10:20:00,393.35
2021/12/23,10:15:00,393.1
2021/12/23,09:50:00,392.8
2021/12/23,09:30:00,392.5
2021/12/23,09:25:00,391.8
2021/12/23,09:20:00,392.15
2021/12/23,09:10:00,392.5
2021/12/23,09:00:00,393
2021/12/22,15:45:00,391.8
2021/12/22,15:30:00,391.8
2021/12/22,15:20:00,391.9
2021/12/22,15:15:00,391.6
2021/12/22,14:40:00,391.25
2021/12/22,14:35:00,391.4
2021/12/22,13:45:00,391.3
2021/12/22,13:30:00,390.75
2021/12/22,13:25:00,391
2021/12/22,13:15:00,391
2021/12/22,13:10:00,391
2021/12/22,12:45:00,391.55
2021/12/22,12:25:00,391.3
2021/12/22,12:15:00,391
2021/12/22,12:10:00,390.9
2021/12/22,12:05:00,390.85
2021/12/22,12:00:00,390.5
2021/12/22,11:50:00,390.7
2021/12/22,11:15:00,391.4
2021/12/22,11:05:00,390.8
2021/12/22,11:00:00,391.2
2021/12/22,10:55:00,391.8
2021/12/22,10:50:00,391.6
2021/12/22,10:40:00,392.7
2021/12/22,10:35:00,392.7
2021/12/22,10:25:00,392.05
2021/12/22,10:20:00,392.5
2021/12/22,10:15:00,392.45
2021/12/22,10:05:00,392.35
2021/12/22,10:00:00,391.8
2021/12/22,09:55:00,391.7
2021/12/22,09:45:00,392.2
2021/12/22,09:40:00,391.55
2021/12/22,09:35:00,391.6
2021/12/22,09:30:00,391.7
2021/12/22,09:20:00,392.2
2021/12/22,09:15:00,392.2
2021/12/22,09:10:00,392.9
2021/12/22,09:05:00,393.55
2021/12/22,09:00:00,393.55
2021/12/21,15:45:00,389.6
2021/12/21,15:30:00,389.75
2021/12/21,15:25:00,389.75
2021/12/21,15:10:00,390.25
2021/12/21,15:00:00,390.7
2021/12/21,14:45:00,390
2021/12/21,14:35:00,390.3
2021/12/21,14:30:00,390.4
2021/12/21,14:25:00,390.7
2021/12/21,14:15:00,390.85
2021/12/21,14:00:00,390.8
2021/12/21,13:40:00,390.3
2021/12/21,13:20:00,390.7
2021/12/21,13:05:00,390.15
2021/12/21,12:30:00,389.9
2021/12/21,12:25:00,390.1
2021/12/21,12:20:00,390.1
2021/12/21,12:00:00,389.55
2021/12/21,11:40:00,388.75
2021/12/21,11:35:00,389.05
2021/12/21,11:30:00,389.3
2021/12/21,11:25:00,389.6
2021/12/21,11:20:00,389.9
2021/12/21,11:15:00,390.2
2021/12/21,11:05:00,390.35
2021/12/21,11:00:00,390.35
2021/12/21,10:55:00,390.55
2021/12/21,10:50:00,389.9
2021/12/21,10:40:00,389.8
2021/12/21,10:35:00,389.6
2021/12/21,10:30:00,389.4
2021/12/21,10:20:00,388.5
2021/12/21,10:15:00,388.5
2021/12/21,10:10:00,388.3
2021/12/21,10:05:00,388.05
2021/12/21,09:55:00,387.55
2021/12/21,09:50:00,387.7
2021/12/21,09:45:00,387.5
2021/12/21,09:40:00,387.6
2021/12/21,09:35:00,388.2
2021/12/21,09:30:00,387.45
2021/12/21,09:25:00,388.6
2021/12/21,09:20:00,388.5
2021/12/21,09:10:00,390
2021/12/21,09:05:00,389.3
2021/12/21,09:00:00,389.6
2021/12/20,15:30:00,386.7
2021/12/20,15:15:00,386.6
2021/12/20,15:05:00,386.35
2021/12/20,15:00:00,386
2021/12/20,14:55:00,386.15
2021/12/20,14:50:00,386
2021/12/20,14:45:00,386.1
2021/12/20,14:35:00,386.45
2021/12/20,14:30:00,386.8
2021/12/20,14:20:00,387.1
2021/12/20,14:10:00,387.25
2021/12/20,14:05:00,387.3
2021/12/20,14:00:00,386.85
2021/12/20,13:55:00,386.85
2021/12/20,13:50:00,386.9
2021/12/20,13:45:00,387
2021/12/20,13:40:00,387
2021/12/20,13:25:00,387.5
2021/12/20,13:20:00,387.1
2021/12/20,13:15:00,386.55
2021/12/20,13:10:00,386.45
2021/12/20,13:05:00,386.45
2021/12/20,12:50:00,386.75
2021/12/20,12:40:00,387
2021/12/20,12:35:00,387.4
2021/12/20,12:20:00,387.4
2021/12/20,12:05:00,387.8
2021/12/20,12:00:00,387.95
2021/12/20,11:45:00,388.2
2021/12/20,11:35:00,388.1
2021/12/20,11:20:00,388.5
2021/12/20,11:05:00,388.7
2021/12/20,11:00:00,389
2021/12/20,10:55:00,389.1
2021/12/20,10:50:00,390.15
2021/12/20,10:40:00,390.2
2021/12/20,10:05:00,390.25
2021/12/20,09:55:00,391.05
2021/12/20,09:45:00,390.65
2021/12/20,09:40:00,389.85
2021/12/20,09:35:00,390.05
2021/12/20,09:30:00,389.95
2021/12/20,09:25:00,390.55
2021/12/20,09:20:00,390.6
2021/12/20,09:15:00,390.35
2021/12/20,09:10:00,390.2
2021/12/20,09:05:00,390.45
2021/12/20,09:00:00,391
2021/12/17,15:45:00,394
2021/12/17,15:30:00,394.05
2021/12/17,14:55:00,394.45
2021/12/17,14:35:00,394
2021/12/17,14:30:00,393.9
2021/12/17,14:15:00,393.6
2021/12/17,13:55:00,393.5
2021/12/17,13:50:00,393
2021/12/17,13:35:00,392.65
2021/12/17,13:10:00,392
2021/12/17,13:05:00,391.7
2021/12/17,13:00:00,391.45
2021/12/17,12:55:00,391.9
2021/12/17,12:45:00,392.8
2021/12/17,12:40:00,392.4
2021/12/17,12:35:00,392.6
2021/12/17,12:30:00,393.05
2021/12/17,12:25:00,393
2021/12/17,12:10:00,393.4
2021/12/17,11:40:00,393.45
2021/12/17,11:30:00,393.5
2021/12/17,11:15:00,394.1
2021/12/17,11:00:00,393.3
2021/12/17,10:55:00,393.7
2021/12/17,10:30:00,393.8
2021/12/17,10:20:00,393.75
2021/12/17,10:15:00,394.5
2021/12/17,10:05:00,394
2021/12/17,09:55:00,394
2021/12/17,09:50:00,394.3
2021/12/17,09:45:00,394.1
2021/12/17,09:40:00,393.55
2021/12/17,09:35:00,393.5
2021/12/17,09:30:00,393.35
2021/12/17,09:25:00,392.3
2021/12/17,09:20:00,392.75
2021/12/17,09:15:00,392.3
2021/12/17,09:10:00,392.3
2021/12/17,09:05:00,392
2021/12/17,09:00:00,390.85
2021/12/16,15:30:00,393.4
2021/12/16,15:20:00,393.25
2021/12/16,15:10:00,393.05
2021/12/16,15:05:00,393
2021/12/16,14:55:00,392.7
2021/12/16,14:50:00,392.8
2021/12/16,14:45:00,392.4
2021/12/16,14:40:00,392.5
2021/12/16,14:35:00,392.55
2021/12/16,14:30:00,392.05
2021/12/16,14:25:00,391.95
2021/12/16,14:20:00,392.15
2021/12/16,14:10:00,392
2021/12/16,14:05:00,392.15
2021/12/16,14:00:00,392.3
2021/12/16,13:40:00,391.75
2021/12/16,13:35:00,391.7
2021/12/16,13:30:00,391.7
2021/12/16,13:25:00,391.4
2021/12/16,13:20:00,391.05
2021/12/16,13:05:00,391.9
2021/12/16,12:45:00,391.6
2021/12/16,12:30:00,391.65
2021/12/16,12:15:00,391.8
2021/12/16,12:10:00,391.8
2021/12/16,11:50:00,392
2021/12/16,11:45:00,391.7
2021/12/16,11:40:00,392.05
2021/12/16,11:35:00,392.5
2021/12/16,11:15:00,393.25
2021/12/16,11:05:00,392.3
2021/12/16,11:00:00,391.75
2021/12/16,10:50:00,391.4
2021/12/16,10:35:00,392.35
2021/12/16,10:30:00,392.7
2021/12/16,10:20:00,393.2
2021/12/16,10:10:00,393.55
2021/12/16,10:00:00,393.3
2021/12/16,09:50:00,393.7
2021/12/16,09:45:00,393.7
2021/12/16,09:40:00,393.7
2021/12/16,09:35:00,393.1
2021/12/16,09:30:00,392.3
2021/12/16,09:25:00,392.45
2021/12/16,09:20:00,393.2
2021/12/16,09:15:00,393.7
2021/12/16,09:10:00,395.25
2021/12/16,09:05:00,395.25
2021/12/16,09:00:00,395
2021/12/15,15:45:00,391.05
2021/12/15,15:30:00,391.05
2021/12/15,15:20:00,391.25
2021/12/15,15:10:00,390.8
2021/12/15,14:55:00,391.05
2021/12/15,14:35:00,390.8
2021/12/15,14:30:00,390.7
2021/12/15,14:25:00,390.2
2021/12/15,14:20:00,390
2021/12/15,14:10:00,390
2021/12/15,14:05:00,390.6
2021/12/15,14:00:00,390.1
2021/12/15,13:55:00,390.3
2021/12/15,13:35:00,390.45
2021/12/15,13:30:00,390.25
2021/12/15,13:25:00,389.8
2021/12/15,13:15:00,389.5
2021/12/15,13:05:00,389.7
2021/12/15,13:00:00,390.1
2021/12/15,12:50:00,389.9
2021/12/15,12:45:00,389.85
2021/12/15,12:35:00,389.7
2021/12/15,12:30:00,389.45
2021/12/15,12:20:00,389.4
2021/12/15,12:10:00,389.5
2021/12/15,12:00:00,389.7
2021/12/15,11:50:00,389.4
2021/12/15,11:40:00,389.4
2021/12/15,11:35:00,389.5
2021/12/15,11:30:00,389.5
2021/12/15,11:20:00,389.5
2021/12/15,11:15:00,389.5
2021/12/15,11:05:00,390.2
2021/12/15,11:00:00,390.45
2021/12/15,10:40:00,390.3
2021/12/15,10:35:00,389.8
2021/12/15,10:25:00,389.85
2021/12/15,10:15:00,390.3
2021/12/15,10:10:00,390.65
2021/12/15,10:05:00,390.75
2021/12/15,10:00:00,390.6
2021/12/15,09:50:00,390.05
2021/12/15,09:45:00,390.6
2021/12/15,09:40:00,390.45
2021/12/15,09:35:00,390.8
2021/12/15,09:30:00,390.15
2021/12/15,09:25:00,390.8
2021/12/15,09:20:00,389.55
2021/12/15,09:15:00,389.95
2021/12/15,09:10:00,389.6
2021/12/15,09:05:00,389.45
2021/12/15,09:00:00,389.1
2021/12/14,15:30:00,391.1
2021/12/14,15:25:00,391.05
2021/12/14,15:15:00,391.25
2021/12/14,15:10:00,391.2
2021/12/14,15:05:00,391.45
2021/12/14,15:00:00,391.5
2021/12/14,14:50:00,391.75
2021/12/14,14:45:00,391.4
2021/12/14,14:35:00,391.75
2021/12/14,14:30:00,391.75
2021/12/14,14:20:00,390.85
2021/12/14,14:15:00,390.75
2021/12/14,14:10:00,390.9
2021/12/14,14:00:00,390.5
2021/12/14,13:55:00,390.2
2021/12/14,13:50:00,389.95
2021/12/14,13:45:00,390.2
2021/12/14,13:35:00,390
2021/12/14,13:30:00,389.6
2021/12/14,13:25:00,389.8
2021/12/14,13:20:00,389.75
2021/12/14,13:15:00,390.05
2021/12/14,13:10:00,389.9
2021/12/14,13:05:00,390
2021/12/14,13:00:00,390.1
2021/12/14,12:55:00,390.4
2021/12/14,12:40:00,390.4
2021/12/14,12:35:00,389.9
2021/12/14,12:20:00,390.5
2021/12/14,12:05:00,390.3
2021/12/14,11:50:00,389.7
2021/12/14,11:40:00,389.9
2021/12/14,11:35:00,389.95
2021/12/14,11:30:00,390.4
2021/12/14,11:25:00,390.5
2021/12/14,11:20:00,390.6
2021/12/14,11:15:00,390.7
2021/12/14,11:10:00,391.25
2021/12/14,11:00:00,391.8
2021/12/14,10:55:00,392.4
2021/12/14,10:50:00,392.6
2021/12/14,10:40:00,392.3
2021/12/14,10:35:00,392.7
2021/12/14,10:30:00,392.9
2021/12/14,10:25:00,391.5
2021/12/14,10:20:00,391.2
2021/12/14,10:15:00,391
2021/12/14,09:50:00,392
2021/12/14,09:45:00,391.5
2021/12/14,09:35:00,391
2021/12/14,09:30:00,391.5
2021/12/14,09:25:00,391.4
2021/12/14,09:20:00,392.35
2021/12/14,09:15:00,391.7
2021/12/14,09:10:00,391.2
2021/12/14,09:05:00,391.2
2021/12/14,09:00:00,390.8
2021/12/13,15:45:00,394.15
2021/12/13,15:30:00,394.15
2021/12/13,15:15:00,394.15
2021/12/13,14:50:00,393.95
2021/12/13,14:45:00,393.3
2021/12/13,14:40:00,393.3
2021/12/13,14:35:00,393.9
2021/12/13,14:30:00,393.9
2021/12/13,14:25:00,394.3
2021/12/13,14:15:00,395.8
2021/12/13,14:10:00,396.3
2021/12/13,14:05:00,396
2021/12/13,14:00:00,395.75
2021/12/13,13:55:00,395.5
2021/12/13,13:45:00,395.55
2021/12/13,13:30:00,395.65
2021/12/13,13:25:00,395.9
2021/12/13,13:20:00,395.9
2021/12/13,13:15:00,395.95
2021/12/13,13:10:00,395.8
2021/12/13,13:05:00,395.8
2021/12/13,13:00:00,396.25
2021/12/13,12:55:00,396.05
2021/12/13,12:50:00,395.55
2021/12/13,12:45:00,395.5
2021/12/13,12:40:00,396.05
2021/12/13,12:35:00,395.95
2021/12/13,12:30:00,396.05
2021/12/13,12:25:00,396.55
2021/12/13,12:10:00,396.5
2021/12/13,12:05:00,396.1
2021/12/13,12:00:00,396.05
2021/12/13,11:55:00,396.9
2021/12/13,11:50:00,397.4
2021/12/13,11:45:00,397.3
2021/12/13,11:35:00,397.3
2021/12/13,11:30:00,397.2
2021/12/13,11:25:00,397.3
2021/12/13,11:15:00,397.9
2021/12/13,11:10:00,398.1
2021/12/13,11:05:00,398.5
2021/12/13,11:00:00,398
2021/12/13,10:50:00,398.5
2021/12/13,10:45:00,398.7
2021/12/13,10:40:00,399
2021/12/13,10:35:00,398.8
2021/12/13,10:30:00,398.95
2021/12/13,10:25:00,399.5
2021/12/13,10:15:00,399.55
2021/12/13,10:05:00,399.3
2021/12/13,10:00:00,398.9
2021/12/13,09:55:00,398.85
2021/12/13,09:50:00,398.85
2021/12/13,09:45:00,399.15
2021/12/13,09:40:00,398.85
2021/12/13,09:35:00,397.75
2021/12/13,09:30:00,397.6
2021/12/13,09:20:00,397.3
2021/12/13,09:05:00,396.95
2021/12/13,09:00:00,396.1
2021/12/10,15:45:00,393.25
2021/12/10,15:30:00,393.6
2021/12/10,15:25:00,393.45
2021/12/10,15:20:00,393.6
2021/12/10,15:15:00,393.75
2021/12/10,15:10:00,393.9
2021/12/10,15:00:00,393.85
2021/12/10,14:40:00,393.7
2021/12/10,14:35:00,393.85
2021/12/10,14:30:00,393.9
2021/12/10,14:10:00,393.85
2021/12/10,13:40:00,393.5
2021/12/10,13:35:00,393.3
2021/12/10,13:30:00,393.45
2021/12/10,13:25:00,393.7
2021/12/10,13:15:00,393.75
2021/12/10,13:00:00,393.95
2021/12/10,12:55:00,393.95
2021/12/10,12:50:00,393.65
2021/12/10,12:45:00,393.9
2021/12/10,12:40:00,393.85
2021/12/10,12:00:00,394.05
2021/12/10,11:50:00,393.8
2021/12/10,11:45:00,394
2021/12/10,11:35:00,393.9
2021/12/10,11:30:00,394.05
2021/12/10,11:25:00,394.3
2021/12/10,11:20:00,394.5
2021/12/10,10:50:00,394.65
2021/12/10,10:45:00,394.55
2021/12/10,10:35:00,393.9
2021/12/10,10:30:00,394.25
2021/12/10,10:25:00,394.1
2021/12/10,10:15:00,393.6
2021/12/10,09:55:00,393.3
2021/12/10,09:50:00,393.35
2021/12/10,09:45:00,394.2
2021/12/10,09:40:00,394
2021/12/10,09:35:00,393.5
2021/12/10,09:30:00,392.5
2021/12/10,09:25:00,393
2021/12/10,09:20:00,393.45
2021/12/10,09:15:00,393.85
2021/12/10,09:10:00,393.7
2021/12/10,09:05:00,393
2021/12/10,09:00:00,393.75
2021/12/09,15:45:00,396.35
2021/12/09,15:30:00,396.2
2021/12/09,15:25:00,396.3
2021/12/09,15:20:00,395.7
2021/12/09,14:50:00,395.4
2021/12/09,14:30:00,395.45
2021/12/09,14:10:00,395
2021/12/09,13:00:00,394.1
2021/12/09,11:20:00,394.9
2021/12/09,10:20:00,395.65
2021/12/09,10:00:00,395.55
2021/12/09,09:25:00,394.75
2021/12/09,09:05:00,393.8
2021/12/09,09:00:00,394.6
2021/12/08,15:45:00,394.8
2021/12/08,14:05:00,394.1
